id_centro_vacunacion,id_ubigeo,nombre,lat,lon,entidad_administra,id_eess,departamento
124987,1310,Futuro Visión,-12.094811,-76.9956629,-,24987,LIMA
116562,1311,CONSULTORIO DENTAL PETIRROJOS,-12.0946734,-77.0150825,-,16562,LIMA
115492,1300,CIRE INTERVENCIONISTAS,-12.0946302,-77.0705301,-,15492,LIMA
109129,1311,NEOMEDIC S.A.,-12.09459879,-77.01299942,-,9129,LIMA
104120,901,PUESTO DE SALUD SAN MARCOS DE ROCCHACC,-12.09458438,-74.86296729,-,4120,HUANCAVELICA
124988,1311,CONSULTORIO MÉDICO PICHINCHA BASADRE,-12.0942748,-77.0352339,-,24988,LIMA
108990,1311,NOVOCLINIC,-12.0942697,-77.0536324,-,8990,LIMA
125815,1311,DRA. DENNISSE ARROYO,-12.094122,-77.0102195,-,25815,LIMA
117715,1300,COT DENT,-12.0941195,-77.0712353,-,17715,LIMA
124896,1310,CONSULTORIO DENTAL ZAVALA,-12.094088,-76.9969572,-,24896,LIMA
109033,1310,INVERSIONES MEDICAS PERUANAS S.A.C,-12.0940761,-77.0100407,-,9033,LIMA
4575,1311,MEDICINA EXTERNA S.A. MEDEX - 9602,-12.0939426,-77.020462,-,0,LIMA
126015,1311,CONSULTORIO MEDICO BBVA CONTINENTAL,-12.0939282,-77.0211518,-,26015,LIMA
122013,1311,TODOORTODONCIA,-12.093724,-77.0320186,-,22013,LIMA
109304,1311,MEDEX,-12.093721,-77.020413,-,9304,LIMA
125577,1311,LABORATORIO EXTERNO S.R.L.,-12.093721,-77.020413,-,25577,LIMA
109691,1320,CLINICA PADRE LUIS TEZZA,-12.0936767,-76.9674218,-,9691,LIMA
126973,1320,ANGLOLAB,-12.0935948,-76.9675784,-,26973,LIMA
122601,1300,QARAMEDIC -DERMATOLOGIA INTEGRAL,-12.0935729,-77.0662708,-,22601,LIMA
123757,1311,LASER VISION CENTER,-12.0935536,-77.0132739,-,23757,LIMA
127983,1294,CONSULTORIO ODONTOLOGICO SPECIAL DENT,-12.0935321,-76.944925,-,27983,LIMA
107908,1300,LABORATORIOS BIOLINKS,-12.0934951,-77.0605123,-,7908,LIMA
125903,1311,SAMU,-12.0934911,-77.0406479,-,25903,LIMA
125571,1311,CENTRO MEDICO BLAU,-12.0934802,-77.0521534,-,25571,LIMA
125810,1311,CONSULTORIO MEDICO BANBIF,-12.093447,-77.0270186,-,25810,LIMA
127973,1311,CENTRO DE REHABILITACION LOS ALAMOS,-12.093361,-77.009746,-,27973,LIMA
125070,1300,BIO LINKS S.A.,-12.0931945,-77.0390382,-,25070,LIMA
107924,1311,MEDICENTRO SAN ISIDRO,-12.09308288,-77.02398575,-,7924,LIMA
100610,1040,AUQUIMARCA,-12.09301241,-75.217569,-,610,JUNIN
4570,1300,LABORATORIO CANTELLA - 10197,-12.0929719,-77.0605018,-,0,LIMA
111580,1311,RICARDO ODRIA & ASOCIADOS S.A.,-12.0929687,-77.030797,-,11580,LIMA
107928,1311,LABORATORIO CLINICO ROE,-12.09295699,-77.04918779,-,7928,LIMA
123600,1311,B Y M FISIOTERAPIA,-12.09294388,-77.00955547,-,23600,LIMA
117210,1310,CLÍNICA INTERNACIONAL – SEDE SAN BORJA AMBULATORIO,-12.09293077,-77.00908876,-,17210,LIMA
123531,1300,CENTRO MEDICO ESPECIALIZADO LA UNION,-12.09292027,-77.06141061,-,23531,LIMA
122987,1311,CENTRO DE VACUNACION DE LABORATORIOS ROE,-12.09290978,-77.04914487,-,22987,LIMA
109754,1311,BRAZZINI RADIOLOGOS ASOCIADOS,-12.09289011,-77.03426934,-,9754,LIMA
114386,1300,CENTRO DE ESTETICA DENTAL ORBEGOSO,-12.0928742,-77.0700667,-,14386,LIMA
4428,1311,SAMU,-12.0928182,-77.0355521,-,0,LIMA
121506,1311,DIRECCION DE SERVICIOS DE ATENCION MOVIL DE URGENCIAS Y EMERGENCIAS,-12.0927846,-77.0357886,-,21506,LIMA
113417,1300,ORAL DENT SERVICIOS PROFESIONALES EN ODONTOLOGÍA,-12.09276554,-77.05649949,-,13417,LIMA
124735,1300,SEQUENCE REFERENCE LAB,-12.09274455,-77.05700106,-,24735,LIMA
124012,1294,Ozonomed Gonzales-Portillo by divine spa,-12.09269997,-76.95125497,-,24012,LIMA
100609,1040,AZAPAMPA,-12.09269678,-75.19559009,-,609,JUNIN
110681,1300,SISTEMA METROPOLITANO DE LA SOLIDARIDAD / SISOL  MAGDALENA,-12.0925599,-77.0700289,-,10681,LIMA
108715,1300,POLICLINICO ONKOS,-12.092528,-77.067926,-,8715,LIMA
120445,1300,XECUENXIA,-12.092528,-77.067926,-,20445,LIMA
109514,1300,POLICLINICO SANTA TERESA DE JESUS,-12.0925264,-77.073451,-,9514,LIMA
126008,1311,CONSULTORIO DENTAL ODONTHOS,-12.0924652,-77.0295269,-,26008,LIMA
109384,1310,CLÍNICA INTERNACIONAL,-12.09246393,-77.00883127,-,9384,LIMA
127717,1300,CONSULTORIO MEDICO Y DE REHABILITACION SANUS VITA,-12.09237769,-77.05837778,-,27717,LIMA
127933,1300,CONSULTORIO ODONTOLOGICO,-12.0923446,-77.058365,-,27933,LIMA
127616,1311,Ambulancia tipo II Auna,-12.0922465,-77.0090463,-,27616,LIMA
2780,1311,Clinica Aliada,-12.0922119,-77.0138121,-,0,LIMA
124528,1300,LABORATORIO CLINICO ROE,-12.09220166,-77.05818392,-,24528,LIMA
4531,1311,PRONIS,-12.0921745,-77.0548868,-,0,LIMA
123502,1300,IESPEDSAC,-12.09217018,-77.05843604,-,23502,LIMA
111648,1320,RESONANCIA MAGNETICA ABIERTA SCI MEDIC,-12.09212822,-76.97340465,-,11648,LIMA
123601,1311,CONSULTORIOS MCH,-12.09211773,-77.03107751,-,23601,LIMA
4563,1310,ANALISIS CLINICOS  ML - 12922,-12.0921107,-77.0081664,-,0,LIMA
4597,1310,PRECISA LABORATORIO CLÍNICO - 17010,-12.0921107,-77.0081664,-,0,LIMA
125116,1311,CONSULTORIO MÉDICO BUENAVENTURA,-12.0920925,-77.0241458,-,25116,LIMA
127282,1300,Salud365,-12.09207147,-77.05511555,-,27282,LIMA
125058,1310,TOMOGRAFIA SIGLO XXI,-12.0920538,-77.0083154,-,25058,LIMA
4559,1310,LA ESPERANZA DEL PERÚ - 9886,-12.0920538,-77.0083154,-,0,LIMA
109786,1310,RENAL SERVICE SAC,-12.092011,-77.0087407,-,9786,LIMA
110522,1311,CENTRO CAMELIAS,-12.092005,-77.0296706,-,10522,LIMA
122522,1311,CDRAV.EIRL,-12.0920049,-77.0089613,-,22522,LIMA
123985,1311,CLÍNICA BMT - BIENESTAR MEDICO Y TECNOLOGÍA,-12.09198161,-77.00903289,-,23985,LIMA
124993,1310,DERMA SKIN LASER,-12.09196561,-77.00561262,-,24993,LIMA
110886,900,PUESTO DE SALUD LA LOMA,-12.09195973,-74.76352983,-,10886,HUANCAVELICA
4594,1311,CLINICA AUNA GUARDIA CIVIL - 27320,-12.0919109,-77.0090087,-,0,LIMA
112603,1310,PRECISA LABORATORIO CLINICO,-12.09191054,-77.00867302,-,12603,LIMA
125596,1311,CLINICA AUNA GUARDIA CIVIL,-12.09189611,-77.00903512,-,25596,LIMA
110191,1320,CENTRO ODONTOLOGICO MARIANO FLORES RUBIO,-12.0918764,-76.9736774,-,10191,LIMA
109588,1310,CLINICA SAN BORJA,-12.0917981,-77.0086722,-,9588,LIMA
109093,1311,CONSULTORIO ODONTOLOGICA AVANZADA,-12.0917972,-77.0321569,-,9093,LIMA
116965,1310,POLICLÍNICO PNP SAN BORJA,-12.0916789,-77.0052521,-,16965,LIMA
110413,1300,CENTRO ODONTOLOGICO ANDAMAYO E.I.R.L.,-12.09155839,-77.07262687,-,10413,LIMA
110492,1310,CRYMEF,-12.0915315,-77.0073658,-,10492,LIMA
123902,1310,ONCOMEDICA,-12.0914623,-77.0083129,-,23902,LIMA
112026,1311,HUMBERTO ANSELMO DIAZ DELGADO,-12.0914296,-77.0324286,-,12026,LIMA
125800,1311,CAPADERMA SAC,-12.09141091,-77.00886211,-,25800,LIMA
124707,1310,TECNOLOGIA Y EXPERIENCIA UROLOGICA,-12.09140436,-77.00834847,-,24707,LIMA
124212,1300,INAPAT “diagnóstico y consultoría en anatomía patológica”,-12.091368,-77.0739,-,24212,LIMA
109867,1311,DPI DEL PERU S.A.,-12.09134797,-77.0384898,-,9867,LIMA
127134,1311,EXPERT VISIÓN OFTALMOLOGIA  ESPECIALIZADA,-12.09125397,-77.01824503,-,27134,LIMA
121415,1311,OFTALMÓLOGOS CONTRERAS C. SCRL,-12.091248,-77.018636,-,21415,LIMA
125067,1311,LABORATORIOS CLINICOS INTEGRADOS,-12.0912403,-77.0283312,-,25067,LIMA
118788,1311,CONSULTORIO DENTAL,-12.091218,-77.03895,-,18788,LIMA
118006,1311,CLINICA PETRAS,-12.0912121,-77.0115621,-,18006,LIMA
4568,1296,CLINICA JAVIER PRADO - 12633,-12.0911891,-77.0284586,-,0,LIMA
108093,1311,TG LASER OFTALMICA S.A.,-12.091142,-77.0384,-,8093,LIMA
108713,1294,CLINICA DE LA FAMILIA,-12.0911211,-76.94933451,-,8713,LIMA
127136,1311,UROLOGIA RICARDO PALMA,-12.0911158,-77.01841931,-,27136,LIMA
108079,1311,DPI DEL PERU S.A.,-12.0910931,-77.0381559,-,8079,LIMA
110355,1311,DIAGNOLAB EIRL,-12.0910579,-77.013703,-,10355,LIMA
124996,1311,CLINICA RICARDO PALMA SA,-12.09105291,-77.01888687,-,24996,LIMA
118587,1300,MEDICIS,-12.0910398,-77.06483579,-,18587,LIMA
125609,1311,FISIO SALUD - CENTRO DE REHABILITACION Y FISIOTERAPIA,-12.0909686,-77.0143268,-,25609,LIMA
124075,1294,LA UNION SERVICIOS DE SALUD,-12.0909599,-76.9514032,-,24075,LIMA
127911,1294,MV LABORATORIO CLÍNICO,-12.090951,-76.9495722,-,27911,LIMA
5050,1303,IE 7259 VICTOR R HAYA DE LA TORRE/ 656 MI PEQUEÑO MUNDO,-12.09095,-76.88185,-,0,LIMA
112547,1310,OFTALMOCENTRO,-12.09092473,-77.00279396,-,12547,LIMA
112318,1311,CLINICA JAVIER PRADO,-12.090915,-77.028305,-,12318,LIMA
122618,1296,CENTRO MÉDICO ANTROPOSÓFICO,-12.09090604,-77.03908927,-,22618,LIMA
128136,1281,ONCO IPOR SERVICIOS MEDICOS ESPECIALIZADOS,-12.0908302,-77.0188642,-,28136,LIMA
127936,1300,Family med,-12.09076492,-77.07539422,-,27936,LIMA
108094,1311,INSTITUTO PERUANO DE ONCOLOGIA & RADIOTERAPIA,-12.09074703,-77.01882957,-,8094,LIMA
108793,1311,JORGE CENTENO HUAMAN & SERVICIOS MEDICOS E.I.R.L,-12.0907032,-77.0182866,-,8793,LIMA
112840,1311,SERVICIOS MÉDICOS PLASTIKA,-12.0906808,-77.0181231,-,12840,LIMA
119243,1311,ESPINOZA SOLIS CARDIOLOGIA,-12.0906808,-77.0181231,-,19243,LIMA
119491,1311,CEN DE ALERGIA E INMULOLOGIA,-12.0906808,-77.0181231,-,19491,LIMA
125562,1311,"ENDOCRINOLOGÍA, DIABETES Y OBESIDAD",-12.0906808,-77.0181231,-,25562,LIMA
126289,1311,LUIS LAVANDER,-12.0906808,-77.0181231,-,26289,LIMA
126308,1311,SERVICIOS MEDICOS AUROVAL,-12.0906808,-77.0181231,-,26308,LIMA
127716,1311,TECNOLOGIA OFTALMICA,-12.09066475,-77.01981792,-,27716,LIMA
117077,1310,ONCOSALUD,-12.0906552,-77.0076122,-,17077,LIMA
121129,1310,R Y R PATOLOGOS ASOCIADOS SAC,-12.0906552,-77.0076122,-,21129,LIMA
100608,1040,CHILCA,-12.0906394,-75.20297417,-,608,JUNIN
110100,1311,LASER VISION CENTER & ASOCIADOS S.A.C.,-12.090558,-77.018334,-,10100,LIMA
122798,1294,PROVIDENCE Odontología Especializada,-12.09055198,-76.95091433,-,22798,LIMA
127153,1311,DENTAL ALVAREZ,-12.0905342,-77.0176012,-,27153,LIMA
675,1311,8. Clínica Ricardo Palma,-12.09046715,-77.0182276,PRIVADO,0,LIMA
126237,1300,BLUE SMILE,-12.0904618,-77.0765927,-,26237,LIMA
112395,1294,CENTRO ODONTOLOGICO IRDENT,-12.0904392,-76.95059515,-,12395,LIMA
122371,1296,CIRUGIA LAPAROSCOPICA E.I.R.LTDA,-12.0904391,-77.035634,-,22371,LIMA
113421,1296,PATOLOGAS AS S.A.C.,-12.0904391,-77.0334453,-,13421,LIMA
115069,1300,IPRESS PRO VIDA,-12.0904353,-77.069999,-,15069,LIMA
122830,1300,Consultorio dental Dento +,-12.0904353,-77.069999,-,22830,LIMA
124136,1300,MEDAVAN,-12.0904353,-77.069999,-,24136,LIMA
125429,1300,GINECOLOGIA Y OTRAS ESPECIALIZADADES,-12.0904353,-77.069999,-,25429,LIMA
125964,1300,CENTRO DE VACUNACION CANTELLA,-12.0904353,-77.069999,-,25964,LIMA
116285,1316,GESTION TRABAJO Y SALUD SAC,-12.0904323,-77.0767051,-,16285,LIMA
122815,1310,CAMNSA,-12.0904178,-77.0079063,-,22815,LIMA
116006,1296,CONSULTORIO MEDICO DE CIRUGIA PLASTICA,-12.09041757,-77.03344579,-,16006,LIMA
112781,1300,POLICLINICO ALO CENTRO MEDICO,-12.0904161,-77.0700298,-,12781,LIMA
113440,1300,NICE DENTAL SPA,-12.0904161,-77.0700298,-,13440,LIMA
4590,1311,OFTALMOSALUD - 9505,-12.0904138,-77.0170528,-,0,LIMA
109930,1311,OXIKAR,-12.0904064,-77.0186186,-,9930,LIMA
127907,1296,GRUPO MEDICHECK,-12.0903985,-77.0237899,-,27907,LIMA
109111,1311,CLINICA RICARDO PALMA,-12.09036833,-77.01813667,-,9111,LIMA
109987,1311,CENTRO DETECTOR DEL CANCER SAC,-12.0903631,-77.0188916,-,9987,LIMA
120117,1311,HORMONE LAB,-12.0903631,-77.0188916,-,20117,LIMA
4675,1300,COLEGIO DE OBSTETRAS DEL PERÚ,-12.09029,-77.0696135,-,0,LIMA
117169,1294,SANNA CENTRO CLINICO LA MOLINA,-12.09028708,-76.95050932,-,17169,LIMA
109207,1311,OFTALMOSALUD,-12.09024905,-77.01684303,-,9207,LIMA
108885,1311,RESOMASA,-12.090244,-77.016617,-,8885,LIMA
124945,1300,CENTRO DE ORTODONCIA Y  REHABILITACION ORAL ANDAMAYO,-12.09019558,-77.07389408,-,24945,LIMA
120696,1300,CLINICA DR AUGUSTO CACERES CABELLO-PIEL Y MEDICINA ESTETICA,-12.0901843,-77.0698192,-,20696,LIMA
112370,1310,CARDIOCLINIC,-12.09010087,-77.00756527,-,12370,LIMA
109339,1310,CONSULTORIO MEDICO HOMEOPATA,-12.0899846,-77.0038959,-,9339,LIMA
123314,1294,Lazo de Vida,-12.08997236,-76.94905556,-,23314,LIMA
124074,1294,MULTIDENT LA MOLINA,-12.08996775,-76.94893415,-,24074,LIMA
113651,1310,MAVIMEDIC,-12.08996,-76.995882,-,13651,LIMA
123496,1300,SORIA'DENT,-12.08993564,-77.07154668,-,23496,LIMA
125457,1300,M&DENT PERU,-12.08991669,-77.06626234,-,25457,LIMA
124975,1296,CENTRO OFTALMOLOGICO BUENA VISTA,-12.0899101,-77.0386264,-,24975,LIMA
122169,1296,CENTRO MEDICO EPSIMEDIC,-12.0899054,-77.0386737,-,22169,LIMA
124469,1296,SALUD VIAL,-12.0899016,-77.0385654,-,24469,LIMA
124834,1296,CENTRO MEDICO VIALMED,-12.0899016,-77.0385654,-,24834,LIMA
124512,1311,ESTRATEGIA SALUD,-12.089861,-77.0513442,-,24512,LIMA
116597,1300,POLICLINICO GESSALUD E.I.R.L.,-12.0898387,-77.0658688,-,16597,LIMA
126766,1294,CENTRO DE VACUNACION DE LABORATORIOS ROE,-12.08982024,-76.94875515,-,26766,LIMA
124396,1296,MEDICHECK CENTER SAC,-12.0898045,-77.02399648,-,24396,LIMA
122903,1310,RICARDO ORMEÑO CIRUGÍA PLÁSTICA,-12.08979401,-76.99503399,-,22903,LIMA
125137,1310,ESTETIC BEST,-12.08977605,-76.98932909,-,25137,LIMA
110878,1294,LABORATORIOS ROE S.A.,-12.08973631,-76.94861568,-,10878,LIMA
109635,1311,MACULA D&T,-12.08970746,-77.00787372,-,9635,LIMA
127830,1294,SYNLAB,-12.0896537,-76.9485245,-,27830,LIMA
123715,1281,DENTISSIMO,-12.08964452,-77.0720858,-,23715,LIMA
114903,1300,MEDICAL PLASTIC,-12.08961173,-77.06552914,-,14903,LIMA
121895,1296,SERVIMEDIC,-12.08961042,-77.03923679,-,21895,LIMA
122246,1281,SERVIMEDIC S.P.S,-12.0896007,-77.0383385,-,22246,LIMA
114146,1311,DENTAL ORTOCENTER,-12.0895472,-77.0480221,-,14146,LIMA
116625,1311,IMM S.A.C.,-12.0895371,-77.0114045,-,16625,LIMA
127293,1293,D-CLINIC,-12.089516,-77.05827779,-,27293,LIMA
119309,1310,DENTAL KAHN,-12.0894963,-76.98968636,-,19309,LIMA
127137,1296,POLICLINICO MULTISALUD,-12.0894566,-77.0353322,-,27137,LIMA
127011,1293,LIMA DEL MAR ESPECIALISTAS MEDICOS S.A.C.,-12.089448,-77.0581489,-,27011,LIMA
4564,1310,CLINICA SANTA ISABEL - 13383,-12.0894032,-77.0072253,-,0,LIMA
113057,1310,CLINICA SANTA ISABEL,-12.08939693,-77.00737837,-,13057,LIMA
124946,1293,"DERMÁTICA. DERMATOLOGÍA CLÍNICA, ESTÉTICA Y LÁSER",-12.089374,-77.0581104,-,24946,LIMA
125120,1281,BIOMEDICAL CENTER,-12.089374,-77.0581104,-,25120,LIMA
127903,1296,CONSULTORIO ODONTOLOGICO  WELL DENT,-12.0893642,-77.034295,-,27903,LIMA
124880,1311,CONSULTORIO MEDICO - Dra. Milagros Quinto,-12.0893469,-77.0109273,-,24880,LIMA
123276,1296,JMG SERVICIOS,-12.0893385,-77.0344789,-,23276,LIMA
125141,1310,FUNDACION EVIDENCIA CANNABIS PERU,-12.0893037,-76.9926801,-,25141,LIMA
124320,1296,INBIOMEDIC,-12.08930237,-77.03417569,-,24320,LIMA
122561,1293,CERDENT,-12.0892785,-77.0581673,-,22561,LIMA
124394,1296,FLEBOMEDIC,-12.08926797,-77.03423153,-,24394,LIMA
127107,1296,HYD SALUD OCUPACIONAL,-12.0892266,-77.0327697,-,27107,LIMA
117146,1300,OPRECE,-12.0891336,-77.0650709,-,17146,LIMA
127608,1311,POLICLINICO SAN ISIDRO,-12.089121,-77.008835,-,27608,LIMA
113783,1311,CENTRO ODONTOLOGICO AMERICANO - JAVIER PRADO,-12.08910016,-77.00867693,-,13783,LIMA
125059,1295,IMAGEN DIAGNOSTICOS POR IMAGENES SAC,-12.0890873,-77.012621,-,25059,LIMA
125144,1295,SANNA CENTRO DE SALUD OCUPACIONAL,-12.0890873,-77.012621,-,25144,LIMA
124976,1296,CENTRO MEDICO NO TE PASES SOCIEDAD ANONIMA  CERRADA,-12.08904391,-77.03651703,-,24976,LIMA
128133,1310,CENTRO MEDICO DE BIENESTAR NATURAL,-12.0890083,-77.0070032,-,28133,LIMA
128080,1296,CLINICA LASER,-12.08900588,-77.02531747,-,28080,LIMA
113292,1300,SERVIBENDESA S.A.C,-12.0889793,-77.0597621,-,13292,LIMA
106089,1303,CENTRO DE SALUD PORTADA DE MANCHAY,-12.088974,-76.8818267,-,6089,LIMA
123055,1303,CONSULTORIO DENTAL SOLIDARIDAD,-12.08892851,-76.88242949,-,23055,LIMA
124933,1295,VANTTIVE VACUNAS,-12.08890753,-77.02339566,-,24933,LIMA
122781,1296,INBIOMEDIC SAC,-12.0887966,-77.031527,-,22781,LIMA
117019,1295,CHECK SALUD,-12.08878179,-77.02096486,-,17019,LIMA
106193,1300,CENTRO DE SALUD MATERNO INFANTIL MAGDALENA,-12.0886944,-77.0686271,-,6193,LIMA
106201,1300,LABORATORIO DE REFERENCIA DE SALUD PUBLICA,-12.088689,-77.06792,-,6201,LIMA
123136,1316,GRUPO SERVICIOS MEDICOS INTEGRALES SAC,-12.0886641,-77.0847396,-,23136,LIMA
123758,1296,BELLEZA DENTAL,-12.0886043,-77.026155,-,23758,LIMA
125091,1300,RED PEDIATRICA,-12.08859674,-77.06465474,-,25091,LIMA
110405,1296,POLICLINICO DIVINO NIÑO JESUS,-12.0885928,-77.03343785,-,10405,LIMA
128079,1295,MEDICENTRO CRISTO REDENTOR,-12.0885893,-77.0128483,-,28079,LIMA
124853,1296,I - DENT GROUP,-12.0885477,-77.0255313,-,24853,LIMA
124826,1296,DENTAL OFFICE SOLUTIONS,-12.0885042,-77.0334394,-,24826,LIMA
123926,1296,SERVICIOS MEDICOS RAPIDOS  SAC,-12.08847216,-77.03428543,-,23926,LIMA
125456,1296,LIPOCENTER,-12.08845249,-77.03347675,-,25456,LIMA
125979,1281,TBTB PERÚ,-12.0882937,-77.030539,-,25979,LIMA
123628,1296,CERTIMEDIC & ASOCIADOS SOCIEDAD ANONIMA CERRADA,-12.088175,-77.035215,-,23628,LIMA
124848,1296,OB & GYN CENTRO DE ESPECIALIDADES GINECOLOGICAS,-12.088173,-77.0467253,-,24848,LIMA
121965,1300,PREVENSA OCUPACIONAL,-12.08814169,-77.06367574,-,21965,LIMA
121715,1310,ATENCION PRIMARIA DE SALUD,-12.088127,-76.9962269,-,21715,LIMA
127930,1296,POLICLINICO JJ SALUD - LINCE,-12.0880681,-77.0334668,-,27930,LIMA
126305,1310,CENTROMEDIC SAC,-12.0879581,-77.000558,-,26305,LIMA
126422,1303,"CENTRO MÉDICO ""NUESTRA SEÑORA DE GUADALUPE""",-12.08794659,-76.88106468,-,26422,LIMA
112542,1296,DENTAL BLUE,-12.08792401,-77.0327901,-,12542,LIMA
118359,1296,CONSULTORIO DENTAL BLUE,-12.08792007,-77.03276328,-,18359,LIMA
126249,1295,ALTERDENT,-12.0878548,-77.0115463,-,26249,LIMA
124739,1296,Denti Care,-12.08783221,-77.03254736,-,24739,LIMA
60,1294,Universidad Agraria La Molina,-12.08775685,-76.94416643,MINSA,0,LIMA
4556,1293,POLICLÍNICO PERUANO JAPONÉS - 10668,-12.0877465,-77.0548702,-,0,LIMA
4583,1293,SERVICIOS MÉDICOS DE APOYO DEL POLICLÍNICO PERUANO JAPONÉS - 18364,-12.0877465,-77.0548702,-,0,LIMA
124786,1310,INNOMEDIC,-12.08771156,-76.99865765,-,24786,LIMA
110366,1293,POLICLÍNICO PERUANO JAPONÉS,-12.087682,-77.054784,-,10366,LIMA
111495,1300,CLINICA VIRGEN DEL ROSARIO SRL,-12.087677,-77.072517,-,11495,LIMA
110592,1296,OPTIMA SALUD S.A.C.,-12.0876097,-77.0470551,-,10592,LIMA
118379,1296,DENTAL LAS TORRES,-12.087601,-77.029121,-,18379,LIMA
127613,1296,SEYSO,-12.0875997,-77.0432986,-,27613,LIMA
111212,1310,CONTROL VITAL,-12.0875718,-76.9982349,-,11212,LIMA
125434,1293,MEDICORUM,-12.08755289,-77.05610654,-,25434,LIMA
127566,1300,ORMEÑO ODONTOLOGOS,-12.0875158,-77.0661294,-,27566,LIMA
127592,1295,ALTAMIRANO NEFROLOGOS ASOCIADOS,-12.08746354,-77.01864535,-,27592,LIMA
125372,1300,DENTAL MANOS DE ANGEL,-12.0874456,-77.0719547,-,25372,LIMA
1621,1300,HOSPITAL MILITAR,-12.0874204,-77.0627227,-,0,LIMA
127965,1296,CONSULTORIO MEDICO IMEBELLE,-12.0874109,-77.0365044,-,27965,LIMA
124874,1296,HOYLE OTORRINOS,-12.0873352,-77.03619517,-,24874,LIMA
118611,1300,FERTILITY & DNA S.A.C.,-12.08732078,-77.06870086,-,18611,LIMA
109832,1310,CENTRO DENTAL PASCO,-12.0873152,-76.9964723,-,9832,LIMA
125694,1294,CENTRO DE SALUD MENTAL COMUNITARIO LA MOLINA,-12.08729942,-76.94220124,-,25694,LIMA
127276,1310,PULSOLAB,-12.0872298,-76.9952916,-,27276,LIMA
116479,1293,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,-12.0871197,-77.0619786,-,16479,LIMA
115479,1310,CENTRO DE CIRUGÍA ESTÉTICA LAS CONDES,-12.08711848,-76.99436968,-,15479,LIMA
120844,1293,CENTRO DIAGNÓSTICO LILABS E.I.R.L.,-12.0870696,-77.06072633,-,20844,LIMA
121896,1310,CENTRO MEDICO UROZEN,-12.08696146,-76.99331201,-,21896,LIMA
126995,1296,CONSULTORIO ODONTOLOGICO BIO SONRISA,-12.0868368,-77.0431972,-,26995,LIMA
116983,1316,MEPSO,-12.0867487,-77.0838399,-,16983,LIMA
4578,1293,APTUS SALUD EMPRESARIAL - 24552,-12.086729,-77.0551262,-,0,LIMA
122813,1293,SYNLAB,-12.0867287,-77.0551265,-,22813,LIMA
4579,1293,MEDLAB - 24367,-12.0867287,-77.0551265,-,0,LIMA
114284,1316,HOSPITAL GERIATRICO PNP SAN JOSE,-12.08667016,-77.08067194,-,14284,LIMA
124163,1040,CENTRO MEDICO ESPECIALIZADO DEL RIÑON,-12.08664411,-75.20404257,-,24163,JUNIN
117138,1296,CAP III ALFREDO PIAZZA ROBERTS,-12.086601,-77.0275266,-,17138,LIMA
128141,1296,MUECA,-12.0865969,-77.0399166,-,28141,LIMA
127069,1040,MISALUD,-12.0865709,-75.2103492,-,27069,JUNIN
128145,1310,DISEÑA ESTUDIO DENTAL,-12.0864975,-76.9900045,-,28145,LIMA
127892,1296,BI ODONTO,-12.0864842,-77.0315119,-,27892,LIMA
114734,1310,CLINICA KIRSCHBAUM,-12.08640906,-76.99374652,-,14734,LIMA
122012,1296,POLICLINICO SAN EUGENIO,-12.08631758,-77.02620126,-,22012,LIMA
112055,1310,MISION MEDICA SAC,-12.0862486,-76.9879261,-,12055,LIMA
116380,1310,INSTITUTO NACIONAL DE SALUD NIÑO SAN BORJA,-12.08614598,-76.99229181,-,16380,LIMA
112348,1293,CENTRO ODONTOLOGICO SAN FELIPE E.I.R.L.,-12.0861394,-77.0543242,-,12348,LIMA
126014,1296,TRAUMAREH,-12.0860766,-77.0322331,-,26014,LIMA
108818,1293,CLINICA SAN FELIPE S.A.,-12.0860498,-77.0540661,-,8818,LIMA
123242,1296,HF Biotech Dental,-12.08603563,-77.03277267,-,23242,LIMA
4581,1293,CLINICA SAN FELIPE - 9116,-12.0859785,-77.0544583,-,0,LIMA
107926,1293,LABORATORIO CLINICO ROE,-12.08596481,-77.05428398,-,7926,LIMA
109686,1040,MEDICENTRO  ARCANGEL - HUANCAYO 3,-12.08589981,-75.20839186,-,9686,JUNIN
125790,1295,AUDIO MEDIC PERU,-12.08589662,-77.02178097,-,25790,LIMA
125744,1294,MEDICENTER,-12.08589004,-76.89612406,-,25744,LIMA
118545,1296,UNIÓN AMERICANA,-12.0855886,-77.0474831,-,18545,LIMA
100641,1077,SAN JOSE DE QUERO,-12.08556488,-75.53677995,-,641,JUNIN
128131,1296,VIALAB,-12.085532,-77.0339085,-,28131,LIMA
111676,1296,INMENSA,-12.08551306,-77.03246946,-,11676,LIMA
122955,1300,HOME TOTAL CARE,-12.08550059,-77.08036042,-,22955,LIMA
110028,1293,"POLICLINICO ""VIRGEN DE LAS MERCEDES""",-12.0854885,-77.0622097,-,10028,LIMA
126609,1296,CONSULTORIO DENTAL ARAUJO,-12.0854497,-77.0345246,-,26609,LIMA
126750,1296,CONSULTORIO ODONTOLOGICO HUAYTA,-12.0854497,-77.0345246,-,26750,LIMA
127743,1296,CONSULTORIO DENTAL,-12.0854497,-77.0345246,-,27743,LIMA
123917,1296,CONSULTORIO VIRGEN DEL CARMEN,-12.08533758,-77.04001934,-,23917,LIMA
